Delta_Fz,Delta_C3,Delta_Cz,Delta_C4,Delta_Pz,Delta_PO7,Delta_Oz,Delta_PO8,Theta_Fz,Theta_C3,Theta_Cz,Theta_C4,Theta_Pz,Theta_PO7,Theta_Oz,Theta_PO8,Alpha_Fz,Alpha_C3,Alpha_Cz,Alpha_C4,Alpha_Pz,Alpha_PO7,Alpha_Oz,Alpha_PO8,Beta_Fz,Beta_C3,Beta_Cz,Beta_C4,Beta_Pz,Beta_PO7,Beta_Oz,Beta_PO8,Gamma_Fz,Gamma_C3,Gamma_Cz,Gamma_C4,Gamma_Pz,Gamma_PO7,Gamma_Oz,Gamma_PO8
-0.19915636389394004,-0.29709219451608426,-0.30037589482482546,-0.1551846163451761,-0.13377159852964526,0.011652959460638532,-0.19411759726727165,-0.019891046793159894,-0.059070404733506235,-0.18148864262632708,-0.13507834944246153,-0.015102636691935227,-0.2721548895960542,-0.06665026354950757,-0.09282804931547606,-0.08286827298800795,-0.4303225081182239,-0.42489091678639557,-0.3566105108276593,-0.471016619767439,-0.4171375323157871,-0.5241916735932752,-0.4878147155808201,-0.5030572615061618,-0.13931913593247694,-0.08511312161563823,-0.13512026042963202,-0.20896042118669494,-0.168618964167864,-0.16587490655352832,-0.15928321458156866,-0.19763538335399625,-0.04032120966972178,-0.11944785732551506,0.012150257055519843,-0.006868643948907835,0.03307675170194833,-0.024088807989005055,0.001628875107044351,-0.09614352708429359
-0.40802306694775164,-0.22989488494812585,-0.36715441918922437,-0.3792969597285611,-0.12172911373455446,-0.40190503037788533,-0.38987871767063115,-0.2850437675795058,-0.00030443819425916727,-0.009196383996612692,-0.15294450533645068,-0.18708465314809564,0.04797591338587168,-0.2392547954533812,-0.10625433915955773,-0.2468269634056343,-0.09196790877801121,-0.0575803269612897,-0.1833937545124603,-0.18694295347679815,-0.06932938061158583,-0.29938379633787165,-0.23574272662527038,-0.3097176889681807,0.04579213948270147,-0.037976639775945266,-0.04125220256504163,-0.13167240658695692,-0.01857253051697037,-0.11333449363817678,-0.10038608562414757,-0.1070396886766648,0.0016227342108824164,-0.14574614932758198,-0.09125657736512276,-0.15443445405636813,-0.10413787461772554,-0.12439307174593382,-0.06804116304834028,-0.10761774029356387
-0.26749548618522195,-0.16997401677907487,-0.265091014283508,-0.06807260151953527,-0.25096109413793494,-0.07915363569095005,-0.2517353328733275,-0.17212435845702131,-0.2001969518362929,-0.4036747921812309,-0.29395848722183465,-0.3215304398874895,-0.2431197641715832,-0.14731720951770888,-0.15481358221315886,-0.050239288587327326,-0.24630811325898588,-0.30934465645213144,-0.21405055926142388,-0.3560805309188873,-0.20563027878365328,-0.223724889702331,-0.21442161354041836,-0.3194629133972339,-0.11215285334790406,-0.30851631693098064,-0.09720363619795276,-0.22990446580555243,-0.1055384031283004,-0.15356984139124535,-0.09789800714103238,-0.13815636053873612,-0.11767132818503974,-0.2395319737673984,-0.09452047576726616,-0.25144983141964933,-0.08701897803447609,-0.1278287602803505,-0.15597789228718315,-0.12938490333636626
-0.17747470195785855,-0.28945989534508004,-0.275191046180829,0.21695803458503665,-0.19376303187134938,-0.08763623269918172,-0.13272773764935805,0.004644788673552691,-0.09020529420105841,-0.22828430812721773,-0.12501831894674248,0.20690265545448566,-0.08424647303166963,0.18556477225213736,0.13277435974217544,0.16106699002642605,-0.22631427224392026,-0.24184256461361892,-0.19826737816315929,-0.03898063103871939,-0.21832450183924715,-0.3790898723577597,-0.315850919705313,-0.43739541264724335,0.016805686000556493,-0.1942353896395211,0.009239428978182005,0.0642672334956273,0.005002225727402308,-0.017825240854244178,0.00960915151275954,-0.019765075383118717,0.262838703014869,-0.1630250895520045,0.09635617663603359,0.2887274952475982,0.0860497532316339,0.13275027208118692,0.08864713005742096,0.21145377320768313
