Delta_Fz,Delta_C3,Delta_Cz,Delta_C4,Delta_Pz,Delta_PO7,Delta_Oz,Delta_PO8,Theta_Fz,Theta_C3,Theta_Cz,Theta_C4,Theta_Pz,Theta_PO7,Theta_Oz,Theta_PO8,Alpha_Fz,Alpha_C3,Alpha_Cz,Alpha_C4,Alpha_Pz,Alpha_PO7,Alpha_Oz,Alpha_PO8,Beta_Fz,Beta_C3,Beta_Cz,Beta_C4,Beta_Pz,Beta_PO7,Beta_Oz,Beta_PO8,Gamma_Fz,Gamma_C3,Gamma_Cz,Gamma_C4,Gamma_Pz,Gamma_PO7,Gamma_Oz,Gamma_PO8
0.31007191290744407,0.65398572146358,0.5251379598078576,0.19662795132374983,0.393135774137342,0.5151731753196518,0.2540744493480104,0.2216551503578425,0.30373233651610415,0.18046316062349588,0.17461505908982916,0.043678220912716025,0.2381088567781705,0.07872270918657108,0.09858423621351106,0.21665826845643404,0.46452513024790465,0.41046046542425624,0.4725542609476449,0.10714680757208465,0.5187257372047906,0.7066339430977557,0.6439449096999474,0.6757015131259552,0.29278654517738134,0.3125651042385661,0.30574105383840156,0.09862489959523557,0.3255728203809417,0.2859005432270008,0.31947831268881977,0.2980980970552799,0.1788722122443407,0.3886554233142678,0.21476603495572982,0.13033381585057133,0.29285721951203947,0.18420490710259307,0.15766705711624668,0.09952614116652386
0.9012378304184793,0.31454538773909724,0.6329055512448969,0.9268869164290848,0.4799051576880705,0.9797014837700846,0.873397869735849,0.8536248062870533,0.39400267996359917,0.12232244566284156,0.5436622105883582,0.9040203584546475,0.013843835549455228,0.8821346390195905,0.5280688798056408,0.8575540341739984,0.015199007823776969,0.0053181130773064175,0.10745173100380548,0.025972109945096054,0.0171171425450655,0.02806173104674685,0.04046115702525818,0.02242473666677878,0.021748471853450625,0.31830828591431715,0.16526813102079552,0.20851424463427987,0.12601320930834325,0.34042682303480964,0.2870286302374414,0.1554660252007603,0.37996539179686384,0.5677416827360935,0.7614055643125117,0.8473755247055792,0.8004574899382972,0.7280361935032448,0.6811466704068334,0.5363723987143668
